"player_id","Name","PlayerFirstName","PlayerSurname","Team","Number","Position","Price","PriceChg","TotalPriceChg","PricedAt","Breakeven","LastScore","Played","Last3Avg","Last5Avg","SeasonAvg","Games","SeasonScore","StateAvg","LastSeason","LastSeasonGames","LastSeasonHigh","2022B","LiveScore","Playing","season_num","RoundID","score_column","PlayerIcon","OppTeam","StartPrice","StartPriceChg","MatchStatus","Kick","Handball","Marks","Tackles","Hitouts","FreeFor","FreeAgainst","Goals","Behinds","TimeOnGround"
"CD_I1024295","Luka Yoshida-Martin","Luka","Yoshida-Martin","BRL",19,"Forward",30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"NONE",0,"COL",30000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1024295","Luka Yoshida-Martin","Luka","Yoshida-Martin","BRL",19,"Forward",30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,"NONE",0,"GCS",30000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1024295","Luka Yoshida-Martin","Luka","Yoshida-Martin","BRL",19,"Forward",30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,"NONE",0,"ADL",30000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1024295","Luka Yoshida-Martin","Luka","Yoshida-Martin","BRL",19,"Forward",30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,"NONE",0,"STK",30000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1024295","Luka Yoshida-Martin","Luka","Yoshida-Martin","BRL",19,"Forward",30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,"NONE",0,"MEL",30000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1007130","Shannon Campbell","Shannon","Campbell","BRL",20,"Defender",70300,0,0,41.5730337078652,42.8587976369744,0,0,0,0,0,0,0,0,41.6,10,49,34.7777777777778,0,0,8,0,"LAST",0,"-",70300,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1007130","Shannon Campbell","Shannon","Campbell","BRL",20,"Defender",69900,-400,0,48.4280916075368,50.8086079332324,46,1,46,46,46,1,46,0,41.6,10,49,34.7777777777778,46,0,8,1,"LAST",0,"RIC",70300,-400,0,8,4,1,3,0,1,1,0,1,73
"CD_I1007130","Shannon Campbell","Shannon","Campbell","BRL",20,"Defender",69900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,"NONE",0,"PTA",69900,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1007130","Shannon Campbell","Shannon","Campbell","BRL",20,"Defender",69900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,"NONE",0,"SYD",69900,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1007130","Shannon Campbell","Shannon","Campbell","BRL",20,"Defender",69900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,"NONE",0,"NTH",69900,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1007130","Shannon Campbell","Shannon","Campbell","BRL",20,"Defender",69900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"NONE",0,"HAW",69900,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1007130","Shannon Campbell","Shannon","Campbell","BRL",20,"Defender",69900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"NONE",0,"COL",69900,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1007130","Shannon Campbell","Shannon","Campbell","BRL",20,"Defender",69900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,"NONE",0,"GCS",69900,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1007130","Shannon Campbell","Shannon","Campbell","BRL",20,"Defender",69900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,"NONE",0,"ADL",69900,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1007130","Shannon Campbell","Shannon","Campbell","BRL",20,"Defender",69900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,"NONE",0,"STK",69900,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1007130","Shannon Campbell","Shannon","Campbell","BRL",20,"Defender",69900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,"NONE",0,"MEL",69900,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009910","Courtney Hodder","Courtney","Hodder","BRL",21,"Forward",91700,0,0,54.2282672974571,55.905430203564,0,0,0,0,0,0,0,0,54.2,10,85,47.8,0,0,8,0,"LAST",0,"-",91700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009910","Courtney Hodder","Courtney","Hodder","BRL",21,"Forward",89500,-2200,0,62.007356207075,72.9741117313921,49,1,49,49,49,1,49,0,54.2,10,85,47.8,49,0,8,1,"LAST",0,"RIC",91700,-2200,0,4,4,2,7,0,0,2,0,1,80
"CD_I1009910","Courtney Hodder","Courtney","Hodder","BRL",21,"Forward",89500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,"NONE",0,"PTA",89500,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009910","Courtney Hodder","Courtney","Hodder","BRL",21,"Forward",89500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,"NONE",0,"SYD",89500,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009910","Courtney Hodder","Courtney","Hodder","BRL",21,"Forward",89500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,"NONE",0,"NTH",89500,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009910","Courtney Hodder","Courtney","Hodder","BRL",21,"Forward",89500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"NONE",0,"HAW",89500,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009910","Courtney Hodder","Courtney","Hodder","BRL",21,"Forward",89500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"NONE",0,"COL",89500,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009910","Courtney Hodder","Courtney","Hodder","BRL",21,"Forward",89500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,"NONE",0,"GCS",89500,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009910","Courtney Hodder","Courtney","Hodder","BRL",21,"Forward",89500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,"NONE",0,"ADL",89500,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009910","Courtney Hodder","Courtney","Hodder","BRL",21,"Forward",89500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,"NONE",0,"STK",89500,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009910","Courtney Hodder","Courtney","Hodder","BRL",21,"Forward",89500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,"NONE",0,"MEL",89500,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022685","Brooke Sheridan","Brooke","Sheridan","BRL",22,"Forward",28700,0,0,16.9722057953873,17.497119376688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,"LAST",0,"-",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022685","Brooke Sheridan","Brooke","Sheridan","BRL",22,"Forward",28700,0,0,19.8839231636095,19.983842375487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,"LAST",0,"RIC",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022685","Brooke Sheridan","Brooke","Sheridan","BRL",22,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,"NONE",0,"PTA",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022685","Brooke Sheridan","Brooke","Sheridan","BRL",22,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,"NONE",0,"SYD",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022685","Brooke Sheridan","Brooke","Sheridan","BRL",22,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,"NONE",0,"NTH",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022685","Brooke Sheridan","Brooke","Sheridan","BRL",22,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"NONE",0,"HAW",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022685","Brooke Sheridan","Brooke","Sheridan","BRL",22,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"NONE",0,"COL",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022685","Brooke Sheridan","Brooke","Sheridan","BRL",22,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,"NONE",0,"GCS",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022685","Brooke Sheridan","Brooke","Sheridan","BRL",22,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,"NONE",0,"ADL",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022685","Brooke Sheridan","Brooke","Sheridan","BRL",22,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,"NONE",0,"STK",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022685","Brooke Sheridan","Brooke","Sheridan","BRL",22,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,"NONE",0,"MEL",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009827","Dee Heslop","Dee","Heslop","BRL",23,"Defender",42100,0,0,24.896510940272,25.6665061239918,0,0,0,0,0,0,0,0,24.875,8,44,32.2857142857143,0,0,8,0,"LAST",0,"-",42100,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009827","Dee Heslop","Dee","Heslop","BRL",23,"Defender",41200,-900,0,28.5441684439273,33.2376916573559,23,1,23,23,23,1,23,0,24.875,8,44,32.2857142857143,23,0,8,1,"LAST",0,"RIC",42100,-900,0,4,0,3,2,0,0,2,0,0,70
"CD_I1009827","Dee Heslop","Dee","Heslop","BRL",23,"Defender",41200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,"NONE",0,"PTA",41200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009827","Dee Heslop","Dee","Heslop","BRL",23,"Defender",41200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,"NONE",0,"SYD",41200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009827","Dee Heslop","Dee","Heslop","BRL",23,"Defender",41200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,"NONE",0,"NTH",41200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009827","Dee Heslop","Dee","Heslop","BRL",23,"Defender",41200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"NONE",0,"HAW",41200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009827","Dee Heslop","Dee","Heslop","BRL",23,"Defender",41200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"NONE",0,"COL",41200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009827","Dee Heslop","Dee","Heslop","BRL",23,"Defender",41200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,"NONE",0,"GCS",41200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009827","Dee Heslop","Dee","Heslop","BRL",23,"Defender",41200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,"NONE",0,"ADL",41200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009827","Dee Heslop","Dee","Heslop","BRL",23,"Defender",41200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,"NONE",0,"STK",41200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009827","Dee Heslop","Dee","Heslop","BRL",23,"Defender",41200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,"NONE",0,"MEL",41200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019061","Jade Pregelj","Jade","Pregelj","BRL",24,"Defender",28700,0,0,16.9722057953873,17.497119376688,0,0,0,0,0,0,0,0,0,0,0,23.6666666666667,0,0,8,0,"LAST",0,"-",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019061","Jade Pregelj","Jade","Pregelj","BRL",24,"Defender",30100,1400,0,20.8538706350051,14.5255951186023,29,1,29,29,29,1,29,0,0,0,0,23.6666666666667,29,0,8,1,"LAST",0,"RIC",28700,1400,0,4,3,1,3,0,2,2,0,0,66
"CD_I1019061","Jade Pregelj","Jade","Pregelj","BRL",24,"Defender",30100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,"NONE",0,"PTA",30100,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019061","Jade Pregelj","Jade","Pregelj","BRL",24,"Defender",30100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,"NONE",0,"SYD",30100,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019061","Jade Pregelj","Jade","Pregelj","BRL",24,"Defender",30100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,"NONE",0,"NTH",30100,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019061","Jade Pregelj","Jade","Pregelj","BRL",24,"Defender",30100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"NONE",0,"HAW",30100,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019061","Jade Pregelj","Jade","Pregelj","BRL",24,"Defender",30100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"NONE",0,"COL",30100,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019061","Jade Pregelj","Jade","Pregelj","BRL",24,"Defender",30100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,"NONE",0,"GCS",30100,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019061","Jade Pregelj","Jade","Pregelj","BRL",24,"Defender",30100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,"NONE",0,"ADL",30100,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019061","Jade Pregelj","Jade","Pregelj","BRL",24,"Defender",30100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,"NONE",0,"STK",30100,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019061","Jade Pregelj","Jade","Pregelj","BRL",24,"Defender",30100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,"NONE",0,"MEL",30100,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019053","Cathy Svarc","Cathy","Svarc","BRL",25,"Midfielder",110400,0,0,65.2868125369604,67.3059923061447,0,0,0,0,0,0,0,0,65.3,10,92,60.8,0,0,8,0,"LAST",0,"-",110400,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019053","Cathy Svarc","Cathy","Svarc","BRL",25,"Midfielder",112400,2000,0,77.8729255606171,68.8756442302621,90,1,90,90,90,1,90,0,65.3,10,92,60.8,90,0,8,1,"LAST",0,"RIC",110400,2000,0,5,9,2,13,0,2,1,0,0,84
"CD_I1019053","Cathy Svarc","Cathy","Svarc","BRL",25,"Midfielder",112400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,"NONE",0,"PTA",112400,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019053","Cathy Svarc","Cathy","Svarc","BRL",25,"Midfielder",112400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,"NONE",0,"SYD",112400,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019053","Cathy Svarc","Cathy","Svarc","BRL",25,"Midfielder",112400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,"NONE",0,"NTH",112400,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019053","Cathy Svarc","Cathy","Svarc","BRL",25,"Midfielder",112400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"NONE",0,"HAW",112400,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019053","Cathy Svarc","Cathy","Svarc","BRL",25,"Midfielder",112400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"NONE",0,"COL",112400,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019053","Cathy Svarc","Cathy","Svarc","BRL",25,"Midfielder",112400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,"NONE",0,"GCS",112400,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019053","Cathy Svarc","Cathy","Svarc","BRL",25,"Midfielder",112400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,"NONE",0,"ADL",112400,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019053","Cathy Svarc","Cathy","Svarc","BRL",25,"Midfielder",112400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,"NONE",0,"STK",112400,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1019053","Cathy Svarc","Cathy","Svarc","BRL",25,"Midfielder",112400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,"NONE",0,"MEL",112400,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022691","Ella K. Smith","Ella K.","Smith","BRL",26,"Midfielder",28700,0,0,16.9722057953873,17.497119376688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,"LAST",0,"-",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022691","Ella K. Smith","Ella K.","Smith","BRL",26,"Midfielder",28700,0,0,19.8839231636095,19.9709162758766,20,1,20,20,20,1,20,0,0,0,0,0,20,0,8,1,"LAST",0,"RIC",28700,0,0,3,2,1,1,0,0,0,0,0,44
"CD_I1022691","Ella K. Smith","Ella K.","Smith","BRL",26,"Midfielder",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,"NONE",0,"PTA",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022691","Ella K. Smith","Ella K.","Smith","BRL",26,"Midfielder",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,"NONE",0,"SYD",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022691","Ella K. Smith","Ella K.","Smith","BRL",26,"Midfielder",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,"NONE",0,"NTH",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022691","Ella K. Smith","Ella K.","Smith","BRL",26,"Midfielder",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"NONE",0,"HAW",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022691","Ella K. Smith","Ella K.","Smith","BRL",26,"Midfielder",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"NONE",0,"COL",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022691","Ella K. Smith","Ella K.","Smith","BRL",26,"Midfielder",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,"NONE",0,"GCS",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022691","Ella K. Smith","Ella K.","Smith","BRL",26,"Midfielder",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,"NONE",0,"ADL",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022691","Ella K. Smith","Ella K.","Smith","BRL",26,"Midfielder",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,"NONE",0,"STK",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1022691","Ella K. Smith","Ella K.","Smith","BRL",26,"Midfielder",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,"NONE",0,"MEL",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021436","Mikayla Pauga","Mikayla","Pauga","BRL",27,"Forward",62000,0,0,36.6646954464814,37.7986550994653,0,0,0,0,0,0,0,0,39,4,50,0,0,0,8,0,"LAST",0,"-",62000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021436","Mikayla Pauga","Mikayla","Pauga","BRL",27,"Forward",62000,0,0,42.954816590376,43.1706699400763,0,0,0,0,0,0,0,0,39,4,50,0,0,0,8,1,"LAST",0,"RIC",62000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021436","Mikayla Pauga","Mikayla","Pauga","BRL",27,"Forward",62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,"NONE",0,"PTA",62000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021436","Mikayla Pauga","Mikayla","Pauga","BRL",27,"Forward",62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,"NONE",0,"SYD",62000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021436","Mikayla Pauga","Mikayla","Pauga","BRL",27,"Forward",62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,"NONE",0,"NTH",62000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021436","Mikayla Pauga","Mikayla","Pauga","BRL",27,"Forward",62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"NONE",0,"HAW",62000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021436","Mikayla Pauga","Mikayla","Pauga","BRL",27,"Forward",62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"NONE",0,"COL",62000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021436","Mikayla Pauga","Mikayla","Pauga","BRL",27,"Forward",62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,"NONE",0,"GCS",62000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021436","Mikayla Pauga","Mikayla","Pauga","BRL",27,"Forward",62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,"NONE",0,"ADL",62000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021436","Mikayla Pauga","Mikayla","Pauga","BRL",27,"Forward",62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,"NONE",0,"STK",62000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021436","Mikayla Pauga","Mikayla","Pauga","BRL",27,"Forward",62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,"NONE",0,"MEL",62000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021441","Charlotte Mullins","Charlotte","Mullins","BRL",28,"Midfielder",28700,0,0,16.9722057953873,17.497119376688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,"LAST",0,"-",28700,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021441","Charlotte Mullins","Charlotte","Mullins","BRL",28,"Midfielder",30200,1500,0,20.9231525972477,13.850929321654,30,1,30,30,30,1,30,0,0,0,0,0,30,0,8,1,"LAST",0,"RIC",28700,1500,0,3,5,2,2,0,0,3,1,0,64
"CD_I1021441","Charlotte Mullins","Charlotte","Mullins","BRL",28,"Midfielder",30200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,"NONE",0,"PTA",30200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021441","Charlotte Mullins","Charlotte","Mullins","BRL",28,"Midfielder",30200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,"NONE",0,"SYD",30200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021441","Charlotte Mullins","Charlotte","Mullins","BRL",28,"Midfielder",30200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,"NONE",0,"NTH",30200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021441","Charlotte Mullins","Charlotte","Mullins","BRL",28,"Midfielder",30200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"NONE",0,"HAW",30200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021441","Charlotte Mullins","Charlotte","Mullins","BRL",28,"Midfielder",30200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"NONE",0,"COL",30200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021441","Charlotte Mullins","Charlotte","Mullins","BRL",28,"Midfielder",30200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,"NONE",0,"GCS",30200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021441","Charlotte Mullins","Charlotte","Mullins","BRL",28,"Midfielder",30200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,"NONE",0,"ADL",30200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021441","Charlotte Mullins","Charlotte","Mullins","BRL",28,"Midfielder",30200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,"NONE",0,"STK",30200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021441","Charlotte Mullins","Charlotte","Mullins","BRL",28,"Midfielder",30200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,"NONE",0,"MEL",30200,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1016938","Ruby Svarc","Ruby","Svarc","BRL",29,"Forward",59000,0,0,34.8905972797161,35.9696879172331,0,0,0,0,0,0,0,0,34.9,10,47,31.75,0,0,8,0,"LAST",0,"-",59000,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1016938","Ruby Svarc","Ruby","Svarc","BRL",29,"Forward",58300,-700,0,40.3913839874019,44.2698403792196,36,1,36,36,36,1,36,0,34.9,10,47,31.75,36,0,8,1,"LAST",0,"RIC",59000,-700,0,2,5,1,4,0,1,0,0,0,70
"CD_I1016938","Ruby Svarc","Ruby","Svarc","BRL",29,"Forward",58300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,"NONE",0,"PTA",58300,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1016938","Ruby Svarc","Ruby","Svarc","BRL",29,"Forward",58300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,"NONE",0,"SYD",58300,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1016938","Ruby Svarc","Ruby","Svarc","BRL",29,"Forward",58300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,"NONE",0,"NTH",58300,0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1016938","Ruby Svarc","Ruby","Svarc","BRL",29,"Forward",58300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"NONE",0,"HAW",58300,0,0,0,0,0,0,0,0,0,0,0,0
